Features,ICC_value,p_value,Repeatability
log.sigma.5.0.mm.3D_glcm_MCC,0.920622671783962,2.7920378280794603e-10,Excellent
log.sigma.5.0.mm.3D_glcm_MaximumProbability,0.8245044898001,7.29850482182767e-07,Good
log.sigma.5.0.mm.3D_glcm_SumAverage,0.776287879093452,7.35509591663234e-06,Good
log.sigma.5.0.mm.3D_glcm_SumEntropy,0.848363416144754,1.7676901847513e-07,Good
log.sigma.5.0.mm.3D_glcm_SumSquares,0.875971254892945,2.44803167061797e-08,Good
log.sigma.5.0.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0.890108488713961,7.35099135195715e-09,Good
log.sigma.5.0.mm.3D_glrlm_GrayLevelVariance,0.872922731650655,3.11304922850294e-08,Good
log.sigma.5.0.mm.3D_glrlm_HighGrayLevelRunEmphasis,0.788696745605586,4.29750925540828e-06,Good
log.sigma.5.0.mm.3D_glrlm_LongRunEmphasis,0.923296626252397,1.9730380323102502e-10,Excellent
log.sigma.5.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis,0.793627411286921,3.43700959464164e-06,Good
log.sigma.5.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,0.629468568385092,0.0006904282125335,Poor
log.sigma.5.0.mm.3D_glrlm_LowGrayLevelRunEmphasis,0.709300023285088,8.1973930433815e-05,Poor
log.sigma.5.0.mm.3D_glrlm_RunEntropy,0.794725632658734,3.26749233853694e-06,Good
log.sigma.5.0.mm.3D_glrlm_RunLengthNonUniformityNormalized,0.93699890745601,2.6650605555751198e-11,Excellent
log.sigma.5.0.mm.3D_glrlm_RunPercentage,0.939681360127557,1.70903708911473e-11,Excellent
log.sigma.5.0.mm.3D_glrlm_ShortRunEmphasis,0.933039764656977,4.96094394799303e-11,Excellent
log.sigma.5.0.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,0.78897718894747,4.24390783281752e-06,Good
log.sigma.5.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,0.726074433033188,4.78547041630592e-05,Poor
log.sigma.5.0.mm.3D_glszm_GrayLevelNonUniformityNormalized,0.801906711441215,2.32955738992352e-06,Good
log.sigma.5.0.mm.3D_glszm_GrayLevelVariance,0.851661213225156,1.42588514349779e-07,Good
log.sigma.5.0.mm.3D_glszm_HighGrayLevelZoneEmphasis,0.580653617889245,0.0019485201704433,Poor
log.sigma.5.0.mm.3D_glszm_LargeAreaEmphasis,0.918246390673221,3.7632287265077003e-10,Excellent
log.sigma.5.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis,0.926387312827967,1.29989460847049e-10,Excellent
log.sigma.5.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis,0.733101389155359,3.77536399090239e-05,Poor
log.sigma.5.0.mm.3D_glszm_LowGrayLevelZoneEmphasis,0.825850541756125,6.77620207027364e-07,Good
log.sigma.5.0.mm.3D_glszm_SizeZoneNonUniformity,0.945466470459121,6.09158411545158e-12,Excellent
log.sigma.5.0.mm.3D_glszm_SizeZoneNonUniformityNormalized,0.901926673512422,2.3547854932855302e-09,Excellent
log.sigma.5.0.mm.3D_glszm_SmallAreaEmphasis,0.879770141198948,1.79835514667454e-08,Good
log.sigma.5.0.mm.3D_glszm_SmallAreaHighGrayLevelEmphasis,0.587198220731489,0.0017114610645004,Poor
log.sigma.5.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,0.773055837592294,8.41359350146669e-06,Good
log.sigma.5.0.mm.3D_glszm_ZoneEntropy,0.915180694312203,5.45936475961307e-10,Excellent
log.sigma.5.0.mm.3D_glszm_ZonePercentage,0.965238892667641,5.90494170134893e-14,Excellent
log.sigma.5.0.mm.3D_glszm_ZoneVariance,0.919283132732958,3.30741286860503e-10,Excellent
log.sigma.5.0.mm.3D_gldm_DependenceEntropy,0.975929255154281,1.30875561728601e-15,Excellent
log.sigma.5.0.mm.3D_gldm_DependenceNonUniformityNormalized,0.958113366472374,4.04720720881413e-13,Excellent
log.sigma.5.0.mm.3D_gldm_DependenceVariance,0.916114129878711,4.8819820087798e-10,Excellent
log.sigma.5.0.mm.3D_gldm_GrayLevelVariance,0.873195455815564,3.04760110713706e-08,Good
log.sigma.5.0.mm.3D_gldm_HighGrayLevelEmphasis,0.801505133954785,2.37490389273841e-06,Good
log.sigma.5.0.mm.3D_gldm_LargeDependenceEmphasis,0.915139685810199,5.486079596841401e-10,Excellent
log.sigma.5.0.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.856456403747749,1.03353070921278e-07,Good
log.sigma.5.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.412843347083311,0.0259774716913647,Poor
log.sigma.5.0.mm.3D_gldm_LowGrayLevelEmphasis,0.695397644231405,0.0001246258978316,Poor
log.sigma.5.0.mm.3D_gldm_SmallDependenceEmphasis,0.961779777727326,1.57340507619917e-13,Excellent
log.sigma.5.0.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.920853707504126,2.71083220151375e-10,Excellent
log.sigma.5.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.86831751444973,4.42483265025108e-08,Good
log.sigma.5.0.mm.3D_ngtdm_Complexity,0.947088074166484,4.47058484667482e-12,Excellent
log.sigma.5.0.mm.3D_ngtdm_Contrast,0.890025892593682,7.4062918404141305e-09,Good
wavelet.LLH_firstorder_10Percentile,0.767856844874184,1.03983039458325e-05,Good
wavelet.LLH_firstorder_90Percentile,0.942428896300654,1.06106706242396e-11,Excellent
wavelet.LLH_firstorder_Entropy,0.862459299862495,6.79386743917131e-08,Good
wavelet.LLH_firstorder_InterquartileRange,0.912505707472679,7.46861545342621e-10,Excellent
wavelet.LLH_firstorder_Kurtosis,0.655280793543087,0.0003707229855147,Poor
wavelet.LLH_firstorder_Maximum,0.646477694952447,0.0004612318794658,Poor
wavelet.LLH_firstorder_MeanAbsoluteDeviation,0.926738132434611,1.23834315704129e-10,Excellent
wavelet.LLH_firstorder_Mean,0.665779868596266,0.0002830753496137,Poor
wavelet.LLH_firstorder_Median,0.89254638572809,5.87617743067037e-09,Good
wavelet.LLH_firstorder_Minimum,0.697812693495051,0.0001160710316046,Poor
wavelet.LLH_firstorder_Range,0.804691626136078,2.03557046305673e-06,Good
wavelet.LLH_firstorder_RobustMeanAbsoluteDeviation,0.913019440304783,7.03787850413273e-10,Excellent
wavelet.LLH_firstorder_RootMeanSquared,0.667584242295961,0.0002699684109534,Poor
wavelet.LLH_firstorder_Skewness,0.722407531924483,5.40052651552202e-05,Poor
wavelet.LLH_firstorder_Uniformity,0.860094159809448,8.03352769715162e-08,Good
wavelet.LLH_firstorder_Variance,0.928658159703636,9.45497082367203e-11,Excellent
wavelet.LLH_glcm_Autocorrelation,0.117078516207723,0.298247974779007,Poor
wavelet.LLH_glcm_ClusterProminence,0.730335313177747,4.14823795250989e-05,Poor
wavelet.LLH_glcm_ClusterShade,0.802375351177501,2.27760657152221e-06,Good
wavelet.LLH_glcm_ClusterTendency,0.821594662360623,8.55122478002508e-07,Good
wavelet.LLH_glcm_Contrast,0.803401452381952,2.16741722321323e-06,Good
wavelet.LLH_glcm_Correlation,0.617852482744258,0.00089747937167,Poor
wavelet.LLH_glcm_DifferenceAverage,0.852539550849772,1.34540070755749e-07,Good
wavelet.LLH_glcm_DifferenceEntropy,0.86463503895603,5.80714793722634e-08,Good
wavelet.LLH_glcm_DifferenceVariance,0.790695754809025,3.92811854773662e-06,Good
wavelet.LLH_glcm_Id,0.85461051874078,1.17141388070317e-07,Good
wavelet.LLH_glcm_Idm,0.849308405969995,1.66299236982666e-07,Good
wavelet.LLH_glcm_Idmn,0.822548462388158,8.12110055452734e-07,Good
wavelet.LLH_glcm_Idn,0.859632487866962,8.2977565509328e-08,Good
wavelet.LLH_glcm_InverseVariance,0.857033877507348,9.93468766924765e-08,Good
wavelet.LLH_glcm_JointAverage,0.129347570986248,0.279255533766367,Poor
wavelet.LLH_glcm_JointEnergy,0.821928317295941,8.39851915087452e-07,Good
wavelet.LLH_glcm_JointEntropy,0.820912230374246,8.87123955027599e-07,Good
wavelet.LLH_glcm_MCC,0.683606033144497,0.0001746988563537,Poor
wavelet.LLH_glcm_MaximumProbability,0.767605196990037,1.05040118204781e-05,Good
wavelet.LLH_glcm_SumAverage,0.129347571668894,0.279255532724861,Poor
wavelet.LLH_glcm_SumEntropy,0.855982543180055,1.06747230007965e-07,Good
wavelet.LLH_glcm_SumSquares,0.819746586963378,9.44244571153315e-07,Good
wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized,0.862629924519286,6.71141615089639e-08,Good
wavelet.LLH_glrlm_GrayLevelVariance,0.811627407876171,1.44097834263785e-06,Good
wavelet.LLH_glrlm_HighGrayLevelRunEmphasis,0.156015948952991,0.239954007498196,Poor
wavelet.LLH_glrlm_LongRunEmphasis,0.853380588966026,1.27214932566597e-07,Good
wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis,0.0968274958708142,0.330713086202614,Poor
wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis,0.486154573184221,0.0097556362365863,Poor
wavelet.LLH_glrlm_LowGrayLevelRunEmphasis,0.614521723708874,0.0009657664551733,Poor
wavelet.LLH_glrlm_RunEntropy,0.841121680641681,2.78521442902582e-07,Good
wavelet.LLH_glrlm_RunLengthNonUniformityNormalized,0.867499216274766,4.70365073662067e-08,Good
wavelet.LLH_glrlm_RunPercentage,0.864082632329745,6.04473526610018e-08,Good
wavelet.LLH_glrlm_RunVariance,0.849531412374784,1.63910449297818e-07,Good
wavelet.LLH_glrlm_ShortRunEmphasis,0.863262249338682,6.41357595713655e-08,Good
wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.208798298646019,0.17122649818242,Poor
wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.63659391469692,0.0005847658982821,Poor
wavelet.LLH_glszm_GrayLevelNonUniformityNormalized,0.848255565574988,1.78000420949731e-07,Good
wavelet.LLH_glszm_GrayLevelVariance,0.776030867265578,7.4347535803163e-06,Good
wavelet.LLH_glszm_HighGrayLevelZoneEmphasis,0.107093364462579,0.314090657262437,Poor
wavelet.LLH_glszm_LargeAreaEmphasis,0.938363286792427,2.13129488274262e-11,Excellent
wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.870254860980569,3.82259765087643e-08,Good
wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.828917085180258,5.70809099044351e-07,Good
wavelet.LLH_glszm_LowGrayLevelZoneEmphasis,0.620234730878201,0.000851191566387,Poor
wavelet.LLH_glszm_SizeZoneNonUniformityNormalized,0.763978196401016,1.2135917456235e-05,Good
wavelet.LLH_glszm_SmallAreaEmphasis,0.762720762893984,1.27514652762031e-05,Good
wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.339775731083951,0.057706362169907,Poor
wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.533575442607064,0.0046013627621905,Poor
wavelet.LLH_glszm_ZoneEntropy,0.750053998656057,2.06544144859499e-05,Good
wavelet.LLH_glszm_ZonePercentage,0.887547902014078,9.248485678717561e-09,Good
wavelet.LLH_glszm_ZoneVariance,0.938438930506225,2.1047360488723498e-11,Excellent
wavelet.LLH_gldm_DependenceEntropy,0.685890266760919,0.0001638307064733,Poor
wavelet.LLH_gldm_DependenceNonUniformityNormalized,0.860694355348795,7.70123472175756e-08,Good
wavelet.LLH_gldm_DependenceVariance,0.819776126804966,9.42757727676162e-07,Good
wavelet.LLH_gldm_GrayLevelVariance,0.812568510319794,1.37350635841278e-06,Good
wavelet.LLH_gldm_HighGrayLevelEmphasis,0.159111787593129,0.235579569228722,Poor
wavelet.LLH_gldm_LargeDependenceEmphasis,0.843383469977599,2.42244064095989e-07,Good
wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.676635234864627,0.0002118023768083,Poor
wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.515484313546347,0.0062052446977302,Poor
wavelet.LLH_gldm_LowGrayLevelEmphasis,0.609694016879352,0.0010725331490641,Poor
wavelet.LLH_gldm_SmallDependenceEmphasis,0.877776611211504,2.11697139290266e-08,Good
wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.803847606261893,2.12099440494878e-06,Good
wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.686848668529907,0.0001594477321341,Poor
wavelet.LLH_ngtdm_Complexity,0.569506452227737,0.002415593637139,Poor
wavelet.LLH_ngtdm_Contrast,0.844134853400988,2.31158291648105e-07,Good
wavelet.LHL_firstorder_10Percentile,0.82759946283987,6.14719971306586e-07,Good
wavelet.LHL_firstorder_90Percentile,0.898872410662791,3.2025184818838704e-09,Good
wavelet.LHL_firstorder_Entropy,0.633301903681387,0.0006317279211421,Poor
wavelet.LHL_firstorder_InterquartileRange,0.849104890206103,1.68506219419671e-07,Good
wavelet.LHL_firstorder_Kurtosis,0.36529361507424,0.0444531953284201,Poor
wavelet.LHL_firstorder_Maximum,0.646560725186615,0.0004602971612284,Poor
wavelet.LHL_firstorder_MeanAbsoluteDeviation,0.840371826829614,2.9157145689064e-07,Good
wavelet.LHL_firstorder_Mean,0.87769758096069,2.13058063817216e-08,Good
wavelet.LHL_firstorder_Median,0.924762868456067,1.62226532619382e-10,Excellent
wavelet.LHL_firstorder_Minimum,0.503531068859232,0.007496518464414,Poor
wavelet.LHL_firstorder_Range,0.593338564909973,0.00151156960768,Poor
wavelet.LHL_firstorder_RobustMeanAbsoluteDeviation,0.854184644824906,1.20546006769061e-07,Good
wavelet.LHL_firstorder_RootMeanSquared,0.878568462670067,1.98483600880827e-08,Good
wavelet.LHL_firstorder_Skewness,0.750659948137835,2.01963533042095e-05,Good
wavelet.LHL_firstorder_Uniformity,0.513317005635184,0.006424781407171,Poor
wavelet.LHL_firstorder_Variance,0.840049853269293,2.97339612964169e-07,Good
wavelet.LHL_glcm_Autocorrelation,0.313629203289125,0.074043718412724,Poor
wavelet.LHL_glcm_ClusterProminence,0.891221566305276,6.64092950302024e-09,Good
wavelet.LHL_glcm_ClusterShade,0.935412285203626,3.43475188307561e-11,Excellent
wavelet.LHL_glcm_ClusterTendency,0.825410339348046,6.94324167541638e-07,Good
wavelet.LHL_glcm_Contrast,0.806388640589576,1.87296285510595e-06,Good
wavelet.LHL_glcm_Correlation,0.731321405098972,4.01178497045669e-05,Poor
wavelet.LHL_glcm_DifferenceAverage,0.729506762544825,4.26600247908785e-05,Poor
wavelet.LHL_glcm_DifferenceEntropy,0.662178352576954,0.0003108797459522,Poor
wavelet.LHL_glcm_DifferenceVariance,0.840010445051433,2.98052528147035e-07,Good
wavelet.LHL_glcm_Id,0.597411504699338,0.0013901366626925,Poor
wavelet.LHL_glcm_Idm,0.570140977193884,0.0023867059693417,Poor
wavelet.LHL_glcm_Idmn,0.792285643660539,3.65461523824731e-06,Good
wavelet.LHL_glcm_Idn,0.709811182457859,8.06845147925015e-05,Poor
wavelet.LHL_glcm_Imc1,0.897067381067191,3.82328239710821e-09,Good
wavelet.LHL_glcm_InverseVariance,0.591493443092105,0.0015694525006795,Poor
wavelet.LHL_glcm_JointAverage,0.320781179790195,0.0692839279033815,Poor
wavelet.LHL_glcm_JointEnergy,0.378106040516498,0.0387239236184499,Poor
wavelet.LHL_glcm_JointEntropy,0.500286110193829,0.0078824220490281,Poor
wavelet.LHL_glcm_MCC,0.460883945569996,0.0139900924379397,Poor
wavelet.LHL_glcm_MaximumProbability,0.287123539715256,0.0936847903534156,Poor
wavelet.LHL_glcm_SumAverage,0.320781180434336,0.069283927484741,Poor
wavelet.LHL_glcm_SumEntropy,0.666195846926425,0.0002800061566814,Poor
wavelet.LHL_glcm_SumSquares,0.822091332226613,8.32479372952413e-07,Good
wavelet.LHL_glrlm_GrayLevelNonUniformityNormalized,0.526222425395389,0.0052060956025003,Poor
wavelet.LHL_glrlm_GrayLevelVariance,0.785987575740645,4.84685447454432e-06,Good
wavelet.LHL_glrlm_HighGrayLevelRunEmphasis,0.332939358182785,0.0616986691205407,Poor
wavelet.LHL_glrlm_LongRunEmphasis,0.554231646672337,0.0032044610436284,Poor
wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis,0.207591742039246,0.172653214640674,Poor
wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis,0.32643042829183,0.0656811538860829,Poor
wavelet.LHL_glrlm_LowGrayLevelRunEmphasis,0.430133574916253,0.0209871058544082,Poor
wavelet.LHL_glrlm_RunEntropy,0.627780789142964,0.0007177095338554,Poor
wavelet.LHL_glrlm_RunLengthNonUniformityNormalized,0.636444759867186,0.0005868272977126,Poor
wavelet.LHL_glrlm_RunPercentage,0.611042213907483,0.001041757875163,Poor
wavelet.LHL_glrlm_RunVariance,0.527900282418707,0.0050626565285599,Poor
wavelet.LHL_glrlm_ShortRunEmphasis,0.614584233144831,0.0009644454666997,Poor
wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.381212999383927,0.0374223722357335,Poor
wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.450137197578724,0.0161844480306604,Poor
wavelet.LHL_glszm_GrayLevelNonUniformityNormalized,0.546780896282607,0.0036607249848202,Poor
wavelet.LHL_glszm_GrayLevelVariance,0.763570892590278,1.23323837161402e-05,Good
wavelet.LHL_glszm_HighGrayLevelZoneEmphasis,0.328829903783476,0.0641922051263183,Poor
wavelet.LHL_glszm_LargeAreaEmphasis,0.299463079044576,0.0841425115699121,Poor
wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.202178734445953,0.179139430284248,Poor
wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.416756442728624,0.0247750035900489,Poor
wavelet.LHL_glszm_LowGrayLevelZoneEmphasis,0.467016684931259,0.0128483272821519,Poor
wavelet.LHL_glszm_SizeZoneNonUniformityNormalized,0.785764625854763,4.89470163183303e-06,Good
wavelet.LHL_glszm_SmallAreaEmphasis,0.76139204653586,1.34315153673356e-05,Good
wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.468129763590393,0.0126493196160665,Poor
wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.512521343737578,0.0065069531145346,Poor
wavelet.LHL_glszm_ZoneEntropy,0.505326938722478,0.0072896439124239,Poor
wavelet.LHL_glszm_ZonePercentage,0.752918999720426,1.85660715676806e-05,Good
wavelet.LHL_glszm_ZoneVariance,0.299225677895018,0.084319479570482,Poor
wavelet.LHL_gldm_DependenceEntropy,0.510079605924638,0.0067644980807978,Poor
wavelet.LHL_gldm_DependenceNonUniformityNormalized,0.765739282466318,1.1317702615668e-05,Good
wavelet.LHL_gldm_DependenceVariance,0.490377306407868,0.0091617619361892,Poor
wavelet.LHL_gldm_GrayLevelVariance,0.786145028138564,4.8133124343277e-06,Good
wavelet.LHL_gldm_HighGrayLevelEmphasis,0.33329304462466,0.061487370223664,Poor
wavelet.LHL_gldm_LargeDependenceEmphasis,0.510168253690547,0.0067550045764644,Poor
wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.329463077692607,0.0638033722198483,Poor
wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.529921045168075,0.004894232473009,Poor
wavelet.LHL_gldm_LowGrayLevelEmphasis,0.424840782993831,0.0224275629035592,Poor
wavelet.LHL_gldm_SmallDependenceEmphasis,0.762716400721578,1.27536474867145e-05,Good
wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.773029878147588,8.42261048648965e-06,Good
wavelet.LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.608720601144914,0.0010952287531979,Poor
wavelet.LHL_ngtdm_Complexity,0.308619361541462,0.0775122142160732,Poor
wavelet.LHL_ngtdm_Contrast,0.882422877230932,1.44096890744215e-08,Good
wavelet.LHH_firstorder_10Percentile,0.874697426395611,2.7086698553702e-08,Good
wavelet.LHH_firstorder_90Percentile,0.869791950811191,3.95942425710508e-08,Good
wavelet.LHH_firstorder_Entropy,0.714792633095855,6.90122807183034e-05,Poor
wavelet.LHH_firstorder_InterquartileRange,0.906529571726266,1.45290216809229e-09,Excellent
wavelet.LHH_firstorder_Kurtosis,0.436122334250121,0.0194455323162644,Poor
wavelet.LHH_firstorder_Maximum,0.425552722587267,0.0222294460361863,Poor
wavelet.LHH_firstorder_MeanAbsoluteDeviation,0.875089897589169,2.62584519471342e-08,Good
wavelet.LHH_firstorder_Mean,0.0720733467736941,0.37202228092033,Poor
wavelet.LHH_firstorder_Median,0.224999504575306,0.152747714582588,Poor
wavelet.LHH_firstorder_Minimum,0.524003568588598,0.0054008962029332,Poor
wavelet.LHH_firstorder_Range,0.565886332702307,0.0025860506817144,Poor
wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation,0.901645940229279,2.4232963996494903e-09,Excellent
wavelet.LHH_firstorder_RootMeanSquared,0.0700247601172072,0.375509422792505,Poor
wavelet.LHH_firstorder_Skewness,0.346132073514574,0.0541657320337245,Poor
wavelet.LHH_firstorder_Uniformity,0.654081787931546,0.000382073623666,Poor
wavelet.LHH_firstorder_Variance,0.846874925876542,1.94452046780846e-07,Good
wavelet.LHH_glcm_Autocorrelation,0.250030371062909,0.870815489603595,Poor
wavelet.LHH_glcm_ClusterProminence,0.883851786559536,1.27604787964096e-08,Good
wavelet.LHH_glcm_ClusterShade,0.754455564740357,1.75241662931702e-05,Good
wavelet.LHH_glcm_ClusterTendency,0.83847136187538,3.27111106884165e-07,Good
wavelet.LHH_glcm_Contrast,0.820917626946528,8.86866787196083e-07,Good
wavelet.LHH_glcm_Correlation,0.554220191988036,0.0032051243742291,Poor
wavelet.LHH_glcm_DifferenceAverage,0.766774354696199,1.08597503769668e-05,Good
wavelet.LHH_glcm_DifferenceEntropy,0.732067067038759,3.91121807158763e-05,Poor
wavelet.LHH_glcm_DifferenceVariance,0.859550775295976,8.34532103723987e-08,Good
wavelet.LHH_glcm_Id,0.679417895978918,0.0001962489117237,Poor
wavelet.LHH_glcm_Idm,0.664032398037295,0.0002962867133784,Poor
wavelet.LHH_glcm_Idmn,0.810889428551979,1.49592171892149e-06,Good
wavelet.LHH_glcm_Idn,0.750558281636746,2.02725802915612e-05,Good
wavelet.LHH_glcm_InverseVariance,0.670584924858067,0.0002493262766705,Poor
wavelet.LHH_glcm_JointAverage,0.242995701575537,0.863767967828627,Poor
wavelet.LHH_glcm_JointEnergy,0.581398824667088,0.0019202104366632,Poor
wavelet.LHH_glcm_JointEntropy,0.546973945402159,0.0036482588546591,Poor
wavelet.LHH_glcm_MCC,0.482925669275268,0.0102303758478661,Poor
wavelet.LHH_glcm_MaximumProbability,0.420709363496733,0.0236045254953599,Poor
wavelet.LHH_glcm_SumAverage,0.242995701401166,0.863767967650975,Poor
wavelet.LHH_glcm_SumEntropy,0.736821910305495,3.32012379820711e-05,Poor
wavelet.LHH_glcm_SumSquares,0.829761343077209,5.44157906694943e-07,Good
wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized,0.656274577505303,0.0003615354586287,Poor
wavelet.LHH_glrlm_GrayLevelVariance,0.801938516320038,2.3259988593762e-06,Good
wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,0.242335807804234,0.863094605118059,Poor
wavelet.LHH_glrlm_LongRunEmphasis,0.725715294390483,4.84288252437012e-05,Poor
wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis,0.171135875258025,0.778240722528741,Poor
wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis,0.126827396487091,0.283112301741839,Poor
wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,0.184413220051107,0.201397575652058,Poor
wavelet.LHH_glrlm_RunEntropy,0.692900122471448,0.0001340417947411,Poor
wavelet.LHH_glrlm_RunLengthNonUniformityNormalized,0.745342417711715,2.45374957418641e-05,Poor
wavelet.LHH_glrlm_RunPercentage,0.737613979120538,3.22965042433228e-05,Poor
wavelet.LHH_glrlm_RunVariance,0.720871590200975,5.67793015599281e-05,Poor
wavelet.LHH_glrlm_ShortRunEmphasis,0.738627201019822,3.11705988685355e-05,Poor
wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.239592301681914,0.860272537806219,Poor
wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.197472102459079,0.184892272799235,Poor
wavelet.LHH_glszm_GrayLevelNonUniformityNormalized,0.666478857084006,0.0002779344296663,Poor
wavelet.LHH_glszm_GrayLevelVariance,0.790205239612209,4.01606574775478e-06,Good
wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,0.252073344918177,0.872817445826979,Poor
wavelet.LHH_glszm_LargeAreaEmphasis,0.396196477959211,0.0316036183221915,Poor
wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.37588304735616,0.039675854705197,Poor
wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.415790392795608,0.0250677748711401,Poor
wavelet.LHH_glszm_LowGrayLevelZoneEmphasis,0.200589944718127,0.181069666112017,Poor
wavelet.LHH_glszm_SizeZoneNonUniformityNormalized,0.891388020349243,6.5401926710238304e-09,Good
wavelet.LHH_glszm_SmallAreaEmphasis,0.880201277259315,1.73536670001943e-08,Good
wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.188697482823949,0.801372174216557,Poor
wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.279438699152101,0.0999862526108557,Poor
wavelet.LHH_glszm_ZoneEntropy,0.823282362901166,7.8033080617294e-07,Good
wavelet.LHH_glszm_ZonePercentage,0.79575444010136,3.11542617081571e-06,Good
wavelet.LHH_glszm_ZoneVariance,0.39440388077028,0.0322608779395671,Poor
wavelet.LHH_gldm_DependenceEntropy,0.56250204839422,0.002754367992759,Poor
wavelet.LHH_gldm_DependenceNonUniformityNormalized,0.829594790040189,5.49326422661916e-07,Good
wavelet.LHH_gldm_DependenceVariance,0.677523359415197,0.0002067267859061,Poor
wavelet.LHH_gldm_GrayLevelVariance,0.801343811672486,2.39333892297524e-06,Good
wavelet.LHH_gldm_HighGrayLevelEmphasis,0.241315870912646,0.862049710372867,Poor
wavelet.LHH_gldm_LargeDependenceEmphasis,0.703307949053537,9.84771576885927e-05,Poor
wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.557500686410962,0.003019757188309,Poor
wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.045858718307297,0.417279427375407,Poor
wavelet.LHH_gldm_LowGrayLevelEmphasis,0.18149128404274,0.205198602153046,Poor
wavelet.LHH_gldm_SmallDependenceEmphasis,0.816072390390006,1.14620488070972e-06,Good
wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.314738903962899,0.0732904837202614,Poor
wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.386140750155288,0.0354260744419435,Poor
wavelet.LHH_ngtdm_Complexity,0.423297596079437,0.0228617164120241,Poor
wavelet.LHH_ngtdm_Contrast,0.875431686904483,2.55556562645903e-08,Good
wavelet.HLL_firstorder_10Percentile,0.849228120780641,1.67166782247457e-07,Good
wavelet.HLL_firstorder_90Percentile,0.893975044116132,5.140641824631061e-09,Good
wavelet.HLL_firstorder_Entropy,0.669360682709787,0.0002575777217877,Poor
wavelet.HLL_firstorder_InterquartileRange,0.850922481763216,1.49686444010541e-07,Good
wavelet.HLL_firstorder_Kurtosis,0.381709979110232,0.0372172784851735,Poor
wavelet.HLL_firstorder_Maximum,0.444213570374148,0.0175054424930288,Poor
wavelet.HLL_firstorder_MeanAbsoluteDeviation,0.8517716853548,1.41553223551251e-07,Good
wavelet.HLL_firstorder_Mean,0.927299101492561,1.14534479917511e-10,Excellent
wavelet.HLL_firstorder_Median,0.935385414230722,3.4493511786300597e-11,Excellent
